"score","seed","alg","task","real"
16441,51028,"Gianduja2E","Beacon Dec","simulation"
16424,28832,"Gianduja2E","Beacon Dec","simulation"
17605,37383,"Gianduja2E","Beacon Dec","simulation"
12617,34385,"Gianduja2E","Beacon Dec","simulation"
16604,96043,"Gianduja2E","Beacon Dec","simulation"
16945,95415,"Gianduja2E","Beacon Dec","simulation"
15962,9221,"Gianduja2E","Beacon Dec","simulation"
18699,16672,"Gianduja2E","Beacon Dec","simulation"
11058,14671,"Gianduja2E","Beacon Dec","simulation"
12106,79820,"Gianduja2E","Beacon Dec","simulation"
19595,7583,"Gianduja2E","Beacon Dec","simulation"
19904,58134,"Gianduja2E","Beacon Dec","simulation"
18721,94393,"Gianduja2E","Beacon Dec","simulation"
12895,7548,"Gianduja2E","Beacon Dec","simulation"
11589,19890,"Gianduja2E","Beacon Dec","simulation"
11443,46885,"Gianduja2E","Beacon Dec","simulation"
12082,52388,"Gianduja2E","Beacon Dec","simulation"
20095,87754,"Gianduja2E","Beacon Dec","simulation"
19485,47343,"Gianduja2E","Beacon Dec","simulation"
15726,13478,"Gianduja2E","Beacon Dec","simulation"
19219,17254,"Gianduja2E","Beacon Dec","simulation"
18448,39786,"Gianduja2E","Beacon Dec","simulation"
18482,12071,"Gianduja2E","Beacon Dec","simulation"
19791,82478,"Gianduja2E","Beacon Dec","simulation"
20168,51590,"Gianduja2E","Beacon Dec","simulation"
19477,90271,"Gianduja2E","Beacon Dec","simulation"
14686,21440,"Gianduja2E","Beacon Dec","simulation"
18886,88504,"Gianduja2E","Beacon Dec","simulation"
17807,10126,"Gianduja2E","Beacon Dec","simulation"
19165,72952,"Gianduja2E","Beacon Dec","simulation"
9570,57303,"Gianduja2E","Beacon Dec","simulation"
12591,87190,"Gianduja2E","Beacon Dec","simulation"
19848,74278,"Gianduja2E","Beacon Dec","simulation"
16982,58122,"Gianduja2E","Beacon Dec","simulation"
13152,69996,"Gianduja2E","Beacon Dec","simulation"
13452,62778,"Gianduja2E","Beacon Dec","simulation"
