"score","seed","alg","task","real"
12194,58134,"EvoCom2PR","Beacon Dec","simulation"
9598,98128,"EvoCom2XPR","Beacon Dec","simulation"
12174,78246,"EvoCom2XPR","Beacon Dec","simulation"
11395,5081,"EvoCom2XPR","Beacon Dec","simulation"
6939,51028,"EvoCom2XPR","Beacon Dec","simulation"
11310,28832,"EvoCom2XPR","Beacon Dec","simulation"
8929,37383,"EvoCom2XPR","Beacon Dec","simulation"
17400,34385,"EvoCom2XPR","Beacon Dec","simulation"
10198,96043,"EvoCom2XPR","Beacon Dec","simulation"
10072,95415,"EvoCom2XPR","Beacon Dec","simulation"
10761,9221,"EvoCom2XPR","Beacon Dec","simulation"
11734,16672,"EvoCom2XPR","Beacon Dec","simulation"
11373,7550,"EvoCom2XPR","Beacon Dec","simulation"
11609,7583,"EvoCom2XPR","Beacon Dec","simulation"
18658,58134,"EvoCom2XPR","Beacon Dec","simulation"
11362,98128,"EvoCom3PR","Beacon Dec","simulation"
13909,78246,"EvoCom3PR","Beacon Dec","simulation"
11941,5081,"EvoCom3PR","Beacon Dec","simulation"
11362,51028,"EvoCom3PR","Beacon Dec","simulation"
10646,28832,"EvoCom3PR","Beacon Dec","simulation"
10545,37383,"EvoCom3PR","Beacon Dec","simulation"
14918,34385,"EvoCom3PR","Beacon Dec","simulation"
9814,96043,"EvoCom3PR","Beacon Dec","simulation"
12237,95415,"EvoCom3PR","Beacon Dec","simulation"
8757,9221,"EvoCom3PR","Beacon Dec","simulation"
12361,16672,"EvoCom3PR","Beacon Dec","simulation"
14539,7550,"EvoCom3PR","Beacon Dec","simulation"
12503,7583,"EvoCom3PR","Beacon Dec","simulation"
15300,58134,"EvoCom3PR","Beacon Dec","simulation"
10208,98128,"EvoCom3XPR","Beacon Dec","simulation"
17808,78246,"EvoCom3XPR","Beacon Dec","simulation"
13498,5081,"EvoCom3XPR","Beacon Dec","simulation"
11205,51028,"EvoCom3XPR","Beacon Dec","simulation"
10411,28832,"EvoCom3XPR","Beacon Dec","simulation"
12164,37383,"EvoCom3XPR","Beacon Dec","simulation"
15271,34385,"EvoCom3XPR","Beacon Dec","simulation"
12304,96043,"EvoCom3XPR","Beacon Dec","simulation"
10946,95415,"EvoCom3XPR","Beacon Dec","simulation"
11362,9221,"EvoCom3XPR","Beacon Dec","simulation"
16261,16672,"EvoCom3XPR","Beacon Dec","simulation"
13781,7550,"EvoCom3XPR","Beacon Dec","simulation"
11002,7583,"EvoCom3XPR","Beacon Dec","simulation"
11539,58134,"EvoCom3XPR","Beacon Dec","simulation"
