"score","seed","alg","task","real"
9199,34385,"Gianduja2E","Beacon AggregationPR","simulation"
9335,96043,"Gianduja2E","Beacon AggregationPR","simulation"
8504,95415,"Gianduja2E","Beacon AggregationPR","simulation"
6526,9221,"Gianduja2E","Beacon AggregationPR","simulation"
10821,16672,"Gianduja2E","Beacon AggregationPR","simulation"
6483,14671,"Gianduja2E","Beacon AggregationPR","simulation"
8283,79820,"Gianduja2E","Beacon AggregationPR","simulation"
11571,7583,"Gianduja2E","Beacon AggregationPR","simulation"
8842,58134,"Gianduja2E","Beacon AggregationPR","simulation"
6436,94393,"Gianduja2E","Beacon AggregationPR","simulation"
6456,7548,"Gianduja2E","Beacon AggregationPR","simulation"
6432,19890,"Gianduja2E","Beacon AggregationPR","simulation"
7316,46885,"Gianduja2E","Beacon AggregationPR","simulation"
6488,52388,"Gianduja2E","Beacon AggregationPR","simulation"
6995,87754,"Gianduja2E","Beacon AggregationPR","simulation"
8993,47343,"Gianduja2E","Beacon AggregationPR","simulation"
6730,13478,"Gianduja2E","Beacon AggregationPR","simulation"
8206,17254,"Gianduja2E","Beacon AggregationPR","simulation"
5732,39786,"Gianduja2E","Beacon AggregationPR","simulation"
9304,12071,"Gianduja2E","Beacon AggregationPR","simulation"
8968,82478,"Gianduja2E","Beacon AggregationPR","simulation"
8809,51590,"Gianduja2E","Beacon AggregationPR","simulation"
9423,90271,"Gianduja2E","Beacon AggregationPR","simulation"
8881,21440,"Gianduja2E","Beacon AggregationPR","simulation"
5740,88504,"Gianduja2E","Beacon AggregationPR","simulation"
8641,10126,"Gianduja2E","Beacon AggregationPR","simulation"
10152,72952,"Gianduja2E","Beacon AggregationPR","simulation"
4033,57303,"Gianduja2E","Beacon AggregationPR","simulation"
10554,87190,"Gianduja2E","Beacon AggregationPR","simulation"
6632,74278,"Gianduja2E","Beacon AggregationPR","simulation"
9059,58122,"Gianduja2E","Beacon AggregationPR","simulation"
5712,69996,"Gianduja2E","Beacon AggregationPR","simulation"
9707,62778,"Gianduja2E","Beacon AggregationPR","simulation"
6297,66277,"Gianduja2E","Beacon AggregationPR","simulation"
8792,61464,"Gianduja2E","Beacon AggregationPR","simulation"
5988,43039,"Gianduja2E","Beacon AggregationPR","simulation"
7361,92123,"Gianduja2E","Beacon AggregationPR","simulation"
4995,77088,"Gianduja2E","Beacon AggregationPR","simulation"
8530,52577,"Gianduja2E","Beacon AggregationPR","simulation"
8913,70407,"Gianduja2E","Beacon AggregationPR","simulation"
8981,69179,"Gianduja2E","Beacon AggregationPR","simulation"
9179,82028,"Gianduja2E","Beacon AggregationPR","simulation"
7830,45716,"Gianduja2E","Beacon AggregationPR","simulation"
7701,9989,"Gianduja2E","Beacon AggregationPR","simulation"
11227,39975,"Gianduja2E","Beacon AggregationPR","simulation"
7647,45670,"Gianduja2E","Beacon AggregationPR","simulation"
6712,35842,"Gianduja2E","Beacon AggregationPR","simulation"
4817,85831,"Gianduja2E","Beacon AggregationPR","simulation"
8477,96278,"Gianduja2E","Beacon AggregationPR","simulation"
10296,80536,"Gianduja2E","Beacon AggregationPR","simulation"
9921,87372,"Gianduja2E","Beacon AggregationPR","simulation"
9879,99892,"Gianduja2E","Beacon AggregationPR","simulation"
7502,89604,"Gianduja2E","Beacon AggregationPR","simulation"
12443,83114,"Gianduja2E","Beacon AggregationPR","simulation"
6276,6497,"Gianduja2E","Beacon AggregationPR","simulation"
9485,92972,"Gianduja2E","Beacon AggregationPR","simulation"
7144,11535,"Gianduja2E","Beacon AggregationPR","simulation"
7614,92749,"Gianduja2E","Beacon AggregationPR","simulation"
9479,82858,"Gianduja2E","Beacon AggregationPR","simulation"
9855,15932,"Gianduja2E","Beacon AggregationPR","simulation"
7438,61397,"Gianduja2E","Beacon AggregationPR","simulation"
11723,78113,"Gianduja2E","Beacon AggregationPR","simulation"
6119,30010,"Gianduja2E","Beacon AggregationPR","simulation"
8322,48677,"Gianduja2E","Beacon AggregationPR","simulation"
3565,40027,"Gianduja2E","Beacon AggregationPR","simulation"
7205,55937,"Gianduja2E","Beacon AggregationPR","simulation"
8348,79284,"Gianduja2E","Beacon AggregationPR","simulation"
8430,37609,"Gianduja2E","Beacon AggregationPR","simulation"
8997,10327,"Gianduja2E","Beacon AggregationPR","simulation"
5519,42676,"Gianduja2E","Beacon AggregationPR","simulation"
