"score","seed","alg","task","real"
11362,68988,"Gianduja3","Beacon DecPR","simulation"
11590,98128,"Gianduja3E","Beacon DecPR","simulation"
17823,78246,"Gianduja3E","Beacon DecPR","simulation"
18528,5081,"Gianduja3E","Beacon DecPR","simulation"
11251,51028,"Gianduja3E","Beacon DecPR","simulation"
10336,28832,"Gianduja3E","Beacon DecPR","simulation"
10259,37383,"Gianduja3E","Beacon DecPR","simulation"
18144,34385,"Gianduja3E","Beacon DecPR","simulation"
12241,96043,"Gianduja3E","Beacon DecPR","simulation"
10410,95415,"Gianduja3E","Beacon DecPR","simulation"
10099,9221,"Gianduja3E","Beacon DecPR","simulation"
18275,16672,"Gianduja3E","Beacon DecPR","simulation"
12236,14671,"Gianduja3E","Beacon DecPR","simulation"
11451,79820,"Gianduja3E","Beacon DecPR","simulation"
18558,7583,"Gianduja3E","Beacon DecPR","simulation"
18283,58134,"Gianduja3E","Beacon DecPR","simulation"
17853,94393,"Gianduja3E","Beacon DecPR","simulation"
13188,7548,"Gianduja3E","Beacon DecPR","simulation"
12171,19890,"Gianduja3E","Beacon DecPR","simulation"
11827,46885,"Gianduja3E","Beacon DecPR","simulation"
11320,52388,"Gianduja3E","Beacon DecPR","simulation"
16338,87754,"Gianduja3E","Beacon DecPR","simulation"
17762,47343,"Gianduja3E","Beacon DecPR","simulation"
11248,13478,"Gianduja3E","Beacon DecPR","simulation"
15560,17254,"Gianduja3E","Beacon DecPR","simulation"
17863,39786,"Gianduja3E","Beacon DecPR","simulation"
16690,12071,"Gianduja3E","Beacon DecPR","simulation"
16153,82478,"Gianduja3E","Beacon DecPR","simulation"
17667,51590,"Gianduja3E","Beacon DecPR","simulation"
15486,90271,"Gianduja3E","Beacon DecPR","simulation"
10923,21440,"Gianduja3E","Beacon DecPR","simulation"
16432,88504,"Gianduja3E","Beacon DecPR","simulation"
18301,10126,"Gianduja3E","Beacon DecPR","simulation"
17550,72952,"Gianduja3E","Beacon DecPR","simulation"
7792,57303,"Gianduja3E","Beacon DecPR","simulation"
9224,87190,"Gianduja3E","Beacon DecPR","simulation"
17558,74278,"Gianduja3E","Beacon DecPR","simulation"
16818,58122,"Gianduja3E","Beacon DecPR","simulation"
9519,69996,"Gianduja3E","Beacon DecPR","simulation"
8374,62778,"Gianduja3E","Beacon DecPR","simulation"
16672,66277,"Gianduja3E","Beacon DecPR","simulation"
16218,61464,"Gianduja3E","Beacon DecPR","simulation"
9971,43039,"Gianduja3E","Beacon DecPR","simulation"
10387,92123,"Gianduja3E","Beacon DecPR","simulation"
9685,77088,"Gianduja3E","Beacon DecPR","simulation"
10591,52577,"Gianduja3E","Beacon DecPR","simulation"
10496,70407,"Gianduja3E","Beacon DecPR","simulation"
16791,69179,"Gianduja3E","Beacon DecPR","simulation"
16475,82028,"Gianduja3E","Beacon DecPR","simulation"
8973,45716,"Gianduja3E","Beacon DecPR","simulation"
9683,9989,"Gianduja3E","Beacon DecPR","simulation"
17702,39975,"Gianduja3E","Beacon DecPR","simulation"
18505,45670,"Gianduja3E","Beacon DecPR","simulation"
17576,35842,"Gianduja3E","Beacon DecPR","simulation"
18280,85831,"Gianduja3E","Beacon DecPR","simulation"
16513,96278,"Gianduja3E","Beacon DecPR","simulation"
8888,80536,"Gianduja3E","Beacon DecPR","simulation"
9173,87372,"Gianduja3E","Beacon DecPR","simulation"
18340,99892,"Gianduja3E","Beacon DecPR","simulation"
6075,89604,"Gianduja3E","Beacon DecPR","simulation"
6258,83114,"Gianduja3E","Beacon DecPR","simulation"
17702,6497,"Gianduja3E","Beacon DecPR","simulation"
17284,92972,"Gianduja3E","Beacon DecPR","simulation"
17091,11535,"Gianduja3E","Beacon DecPR","simulation"
18162,92749,"Gianduja3E","Beacon DecPR","simulation"
8499,82858,"Gianduja3E","Beacon DecPR","simulation"
11752,15932,"Gianduja3E","Beacon DecPR","simulation"
11254,61397,"Gianduja3E","Beacon DecPR","simulation"
17012,78113,"Gianduja3E","Beacon DecPR","simulation"
18084,30010,"Gianduja3E","Beacon DecPR","simulation"
10541,48677,"Gianduja3E","Beacon DecPR","simulation"
17839,40027,"Gianduja3E","Beacon DecPR","simulation"
7822,55937,"Gianduja3E","Beacon DecPR","simulation"
18363,79284,"Gianduja3E","Beacon DecPR","simulation"
9408,37609,"Gianduja3E","Beacon DecPR","simulation"
9809,10327,"Gianduja3E","Beacon DecPR","simulation"
9571,42676,"Gianduja3E","Beacon DecPR","simulation"
18412,33507,"Gianduja3E","Beacon DecPR","simulation"
8716,84383,"Gianduja3E","Beacon DecPR","simulation"
8560,21087,"Gianduja3E","Beacon DecPR","simulation"
18522,12499,"Gianduja3E","Beacon DecPR","simulation"
15672,24034,"Gianduja3E","Beacon DecPR","simulation"
15901,88644,"Gianduja3E","Beacon DecPR","simulation"
11378,23820,"Gianduja3E","Beacon DecPR","simulation"
15591,71629,"Gianduja3E","Beacon DecPR","simulation"
11321,7732,"Gianduja3E","Beacon DecPR","simulation"
11238,19319,"Gianduja3E","Beacon DecPR","simulation"
11342,3365,"Gianduja3E","Beacon DecPR","simulation"
14827,16774,"Gianduja3E","Beacon DecPR","simulation"
11157,31355,"Gianduja3E","Beacon DecPR","simulation"
11438,7638,"Gianduja3E","Beacon DecPR","simulation"
11438,8528,"Gianduja3E","Beacon DecPR","simulation"
