"score","seed","alg","task","real"
4930,98128,"Gianduja3PR","Beacon Aggregation","simulation"
8184,78246,"Gianduja3PR","Beacon Aggregation","simulation"
5183,5081,"Gianduja3PR","Beacon Aggregation","simulation"
8400,51028,"Gianduja3PR","Beacon Aggregation","simulation"
4668,28832,"Gianduja3PR","Beacon Aggregation","simulation"
5781,37383,"Gianduja3PR","Beacon Aggregation","simulation"
9043,34385,"Gianduja3PR","Beacon Aggregation","simulation"
5686,96043,"Gianduja3PR","Beacon Aggregation","simulation"
11101,95415,"Gianduja3PR","Beacon Aggregation","simulation"
6273,9221,"Gianduja3PR","Beacon Aggregation","simulation"
797,16672,"Gianduja3PR","Beacon Aggregation","simulation"
5333,14671,"Gianduja3PR","Beacon Aggregation","simulation"
4932,7550,"Gianduja3PR","Beacon Aggregation","simulation"
1012,7583,"Gianduja3PR","Beacon Aggregation","simulation"
7189,58134,"Gianduja3PR","Beacon Aggregation","simulation"
9451,98128,"Gianduja3EPR","Beacon Aggregation","simulation"
8123,78246,"Gianduja3EPR","Beacon Aggregation","simulation"
6175,5081,"Gianduja3EPR","Beacon Aggregation","simulation"
8480,51028,"Gianduja3EPR","Beacon Aggregation","simulation"
5896,28832,"Gianduja3EPR","Beacon Aggregation","simulation"
7746,37383,"Gianduja3EPR","Beacon Aggregation","simulation"
6012,34385,"Gianduja3EPR","Beacon Aggregation","simulation"
7234,96043,"Gianduja3EPR","Beacon Aggregation","simulation"
1120,95415,"Gianduja3EPR","Beacon Aggregation","simulation"
5734,9221,"Gianduja3EPR","Beacon Aggregation","simulation"
6574,16672,"Gianduja3EPR","Beacon Aggregation","simulation"
8928,14671,"Gianduja3EPR","Beacon Aggregation","simulation"
807,7550,"Gianduja3EPR","Beacon Aggregation","simulation"
5787,7583,"Gianduja3EPR","Beacon Aggregation","simulation"
7885,58134,"Gianduja3EPR","Beacon Aggregation","simulation"
4277,98128,"EvoCom2PR","Beacon Aggregation","simulation"
5923,78246,"EvoCom2PR","Beacon Aggregation","simulation"
2190,5081,"EvoCom2PR","Beacon Aggregation","simulation"
644,51028,"EvoCom2PR","Beacon Aggregation","simulation"
338,28832,"EvoCom2PR","Beacon Aggregation","simulation"
1070,37383,"EvoCom2PR","Beacon Aggregation","simulation"
2354,34385,"EvoCom2PR","Beacon Aggregation","simulation"
109,96043,"EvoCom2PR","Beacon Aggregation","simulation"
1,95415,"EvoCom2PR","Beacon Aggregation","simulation"
11494,9221,"EvoCom2PR","Beacon Aggregation","simulation"
1076,16672,"EvoCom2PR","Beacon Aggregation","simulation"
1,14671,"EvoCom2PR","Beacon Aggregation","simulation"
13677,7550,"EvoCom2PR","Beacon Aggregation","simulation"
1604,7583,"EvoCom2PR","Beacon Aggregation","simulation"
10139,58134,"EvoCom2PR","Beacon Aggregation","simulation"
2191,98128,"EvoCom2XPR","Beacon Aggregation","simulation"
2972,78246,"EvoCom2XPR","Beacon Aggregation","simulation"
2823,5081,"EvoCom2XPR","Beacon Aggregation","simulation"
489,51028,"EvoCom2XPR","Beacon Aggregation","simulation"
5957,28832,"EvoCom2XPR","Beacon Aggregation","simulation"
6598,37383,"EvoCom2XPR","Beacon Aggregation","simulation"
1,34385,"EvoCom2XPR","Beacon Aggregation","simulation"
6577,96043,"EvoCom2XPR","Beacon Aggregation","simulation"
238,95415,"EvoCom2XPR","Beacon Aggregation","simulation"
1,9221,"EvoCom2XPR","Beacon Aggregation","simulation"
1,16672,"EvoCom2XPR","Beacon Aggregation","simulation"
7531,14671,"EvoCom2XPR","Beacon Aggregation","simulation"
250,7550,"EvoCom2XPR","Beacon Aggregation","simulation"
7688,7583,"EvoCom2XPR","Beacon Aggregation","simulation"
55,58134,"EvoCom2XPR","Beacon Aggregation","simulation"
1017,98128,"EvoCom3PR","Beacon Aggregation","simulation"
4020,78246,"EvoCom3PR","Beacon Aggregation","simulation"
7652,5081,"EvoCom3PR","Beacon Aggregation","simulation"
11195,51028,"EvoCom3PR","Beacon Aggregation","simulation"
5940,28832,"EvoCom3PR","Beacon Aggregation","simulation"
2297,37383,"EvoCom3PR","Beacon Aggregation","simulation"
5116,34385,"EvoCom3PR","Beacon Aggregation","simulation"
2956,96043,"EvoCom3PR","Beacon Aggregation","simulation"
1036,95415,"EvoCom3PR","Beacon Aggregation","simulation"
13117,9221,"EvoCom3PR","Beacon Aggregation","simulation"
16,16672,"EvoCom3PR","Beacon Aggregation","simulation"
2357,14671,"EvoCom3PR","Beacon Aggregation","simulation"
3936,7550,"EvoCom3PR","Beacon Aggregation","simulation"
625,7583,"EvoCom3PR","Beacon Aggregation","simulation"
598,58134,"EvoCom3PR","Beacon Aggregation","simulation"
1,98128,"EvoCom3XPR","Beacon Aggregation","simulation"
10581,78246,"EvoCom3XPR","Beacon Aggregation","simulation"
5225,5081,"EvoCom3XPR","Beacon Aggregation","simulation"
8711,51028,"EvoCom3XPR","Beacon Aggregation","simulation"
620,28832,"EvoCom3XPR","Beacon Aggregation","simulation"
5079,37383,"EvoCom3XPR","Beacon Aggregation","simulation"
355,34385,"EvoCom3XPR","Beacon Aggregation","simulation"
614,96043,"EvoCom3XPR","Beacon Aggregation","simulation"
1,95415,"EvoCom3XPR","Beacon Aggregation","simulation"
4110,9221,"EvoCom3XPR","Beacon Aggregation","simulation"
5211,16672,"EvoCom3XPR","Beacon Aggregation","simulation"
5429,14671,"EvoCom3XPR","Beacon Aggregation","simulation"
1,7550,"EvoCom3XPR","Beacon Aggregation","simulation"
1147,7583,"EvoCom3XPR","Beacon Aggregation","simulation"
1,58134,"EvoCom3XPR","Beacon Aggregation","simulation"
