"score","seed","alg","task","real"
66112,98128,"Gianduja2E","Beacon Stop","simulation"
50227,78246,"Gianduja2E","Beacon Stop","simulation"
83285,5081,"Gianduja2E","Beacon Stop","simulation"
87329,51028,"Gianduja2E","Beacon Stop","simulation"
53284,28832,"Gianduja2E","Beacon Stop","simulation"
89968,34385,"Gianduja2E","Beacon Stop","simulation"
87616,7583,"Gianduja2E","Beacon Stop","simulation"
89003,95415,"Gianduja2E","Beacon Stop","simulation"
90566,16672,"Gianduja2E","Beacon Stop","simulation"
76664,9221,"Gianduja2E","Beacon Stop","simulation"
89067,14671,"Gianduja2E","Beacon Stop","simulation"
91776,7550,"Gianduja2E","Beacon Stop","simulation"
90727,96043,"Gianduja2E","Beacon Stop","simulation"
89290,58134,"Gianduja2E","Beacon Stop","simulation"
53417,98128,"EvoCom2","Beacon Stop","simulation"
50700,78246,"EvoCom2","Beacon Stop","simulation"
63047,5081,"EvoCom2","Beacon Stop","simulation"
53512,51028,"EvoCom2","Beacon Stop","simulation"
55731,28832,"EvoCom2","Beacon Stop","simulation"
64689,34385,"EvoCom2","Beacon Stop","simulation"
53333,7583,"EvoCom2","Beacon Stop","simulation"
53363,95415,"EvoCom2","Beacon Stop","simulation"
58568,16672,"EvoCom2","Beacon Stop","simulation"
58488,9221,"EvoCom2","Beacon Stop","simulation"
51160,14671,"EvoCom2","Beacon Stop","simulation"
54175,7550,"EvoCom2","Beacon Stop","simulation"
67103,96043,"EvoCom2","Beacon Stop","simulation"
44150,58134,"EvoCom2","Beacon Stop","simulation"
