"score","seed","alg","task","real"
20828,14671,"EvoCom3","Beacon Stop","simulation"
19919,7550,"EvoCom3","Beacon Stop","simulation"
20803,96043,"EvoCom3","Beacon Stop","simulation"
21036,58134,"EvoCom3","Beacon Stop","simulation"
20104,98128,"EvoCom3X","Beacon Stop","simulation"
20291,78246,"EvoCom3X","Beacon Stop","simulation"
20171,5081,"EvoCom3X","Beacon Stop","simulation"
20527,51028,"EvoCom3X","Beacon Stop","simulation"
20221,28832,"EvoCom3X","Beacon Stop","simulation"
20586,37383,"EvoCom3X","Beacon Stop","simulation"
21353,34385,"EvoCom3X","Beacon Stop","simulation"
20414,7583,"EvoCom3X","Beacon Stop","simulation"
20797,95415,"EvoCom3X","Beacon Stop","simulation"
21364,16672,"EvoCom3X","Beacon Stop","simulation"
20328,9221,"EvoCom3X","Beacon Stop","simulation"
19492,14671,"EvoCom3X","Beacon Stop","simulation"
19963,7550,"EvoCom3X","Beacon Stop","simulation"
20294,96043,"EvoCom3X","Beacon Stop","simulation"
21480,58134,"EvoCom3X","Beacon Stop","simulation"
22396,98128,"Gianduja2PR","Beacon Stop","simulation"
15368,78246,"Gianduja2PR","Beacon Stop","simulation"
16387,5081,"Gianduja2PR","Beacon Stop","simulation"
12994,51028,"Gianduja2PR","Beacon Stop","simulation"
22354,28832,"Gianduja2PR","Beacon Stop","simulation"
14909,37383,"Gianduja2PR","Beacon Stop","simulation"
22507,34385,"Gianduja2PR","Beacon Stop","simulation"
22415,7583,"Gianduja2PR","Beacon Stop","simulation"
20951,95415,"Gianduja2PR","Beacon Stop","simulation"
22615,16672,"Gianduja2PR","Beacon Stop","simulation"
22062,9221,"Gianduja2PR","Beacon Stop","simulation"
16398,14671,"Gianduja2PR","Beacon Stop","simulation"
22227,7550,"Gianduja2PR","Beacon Stop","simulation"
17002,96043,"Gianduja2PR","Beacon Stop","simulation"
22525,58134,"Gianduja2PR","Beacon Stop","simulation"
22410,98128,"Gianduja2EPR","Beacon Stop","simulation"
22639,78246,"Gianduja2EPR","Beacon Stop","simulation"
22469,5081,"Gianduja2EPR","Beacon Stop","simulation"
22204,51028,"Gianduja2EPR","Beacon Stop","simulation"
22764,28832,"Gianduja2EPR","Beacon Stop","simulation"
23073,37383,"Gianduja2EPR","Beacon Stop","simulation"
22698,34385,"Gianduja2EPR","Beacon Stop","simulation"
22731,7583,"Gianduja2EPR","Beacon Stop","simulation"
22908,95415,"Gianduja2EPR","Beacon Stop","simulation"
22675,16672,"Gianduja2EPR","Beacon Stop","simulation"
22748,9221,"Gianduja2EPR","Beacon Stop","simulation"
22426,14671,"Gianduja2EPR","Beacon Stop","simulation"
22997,7550,"Gianduja2EPR","Beacon Stop","simulation"
22849,96043,"Gianduja2EPR","Beacon Stop","simulation"
22529,58134,"Gianduja2EPR","Beacon Stop","simulation"
19203,98128,"Gianduja3PR","Beacon Stop","simulation"
19532,78246,"Gianduja3PR","Beacon Stop","simulation"
22339,5081,"Gianduja3PR","Beacon Stop","simulation"
15334,51028,"Gianduja3PR","Beacon Stop","simulation"
12684,28832,"Gianduja3PR","Beacon Stop","simulation"
20686,37383,"Gianduja3PR","Beacon Stop","simulation"
14473,34385,"Gianduja3PR","Beacon Stop","simulation"
15993,7583,"Gianduja3PR","Beacon Stop","simulation"
13709,95415,"Gianduja3PR","Beacon Stop","simulation"
