"score","seed","alg","task","real"
22076,51028,"Gianduja3E","Beacon Stop","simulation"
22198,28832,"Gianduja3E","Beacon Stop","simulation"
21910,37383,"Gianduja3E","Beacon Stop","simulation"
22260,34385,"Gianduja3E","Beacon Stop","simulation"
21601,96043,"Gianduja3E","Beacon Stop","simulation"
22182,95415,"Gianduja3E","Beacon Stop","simulation"
22060,9221,"Gianduja3E","Beacon Stop","simulation"
23296,16672,"Gianduja3E","Beacon Stop","simulation"
23246,14671,"Gianduja3E","Beacon Stop","simulation"
22296,79820,"Gianduja3E","Beacon Stop","simulation"
23080,7583,"Gianduja3E","Beacon Stop","simulation"
22581,58134,"Gianduja3E","Beacon Stop","simulation"
23064,94393,"Gianduja3E","Beacon Stop","simulation"
23129,7548,"Gianduja3E","Beacon Stop","simulation"
22971,19890,"Gianduja3E","Beacon Stop","simulation"
22860,46885,"Gianduja3E","Beacon Stop","simulation"
22598,52388,"Gianduja3E","Beacon Stop","simulation"
22591,87754,"Gianduja3E","Beacon Stop","simulation"
22530,47343,"Gianduja3E","Beacon Stop","simulation"
21993,13478,"Gianduja3E","Beacon Stop","simulation"
22549,17254,"Gianduja3E","Beacon Stop","simulation"
22427,39786,"Gianduja3E","Beacon Stop","simulation"
22571,12071,"Gianduja3E","Beacon Stop","simulation"
22382,82478,"Gianduja3E","Beacon Stop","simulation"
22501,51590,"Gianduja3E","Beacon Stop","simulation"
22419,90271,"Gianduja3E","Beacon Stop","simulation"
22055,21440,"Gianduja3E","Beacon Stop","simulation"
22306,88504,"Gianduja3E","Beacon Stop","simulation"
22294,10126,"Gianduja3E","Beacon Stop","simulation"
22586,72952,"Gianduja3E","Beacon Stop","simulation"
21847,57303,"Gianduja3E","Beacon Stop","simulation"
22019,87190,"Gianduja3E","Beacon Stop","simulation"
22296,74278,"Gianduja3E","Beacon Stop","simulation"
22470,58122,"Gianduja3E","Beacon Stop","simulation"
22021,69996,"Gianduja3E","Beacon Stop","simulation"
21969,62778,"Gianduja3E","Beacon Stop","simulation"
22509,66277,"Gianduja3E","Beacon Stop","simulation"
21883,61464,"Gianduja3E","Beacon Stop","simulation"
22139,43039,"Gianduja3E","Beacon Stop","simulation"
22156,92123,"Gianduja3E","Beacon Stop","simulation"
21828,77088,"Gianduja3E","Beacon Stop","simulation"
21956,52577,"Gianduja3E","Beacon Stop","simulation"
22034,70407,"Gianduja3E","Beacon Stop","simulation"
22487,69179,"Gianduja3E","Beacon Stop","simulation"
21193,82028,"Gianduja3E","Beacon Stop","simulation"
22037,45716,"Gianduja3E","Beacon Stop","simulation"
22003,9989,"Gianduja3E","Beacon Stop","simulation"
22363,39975,"Gianduja3E","Beacon Stop","simulation"
22540,45670,"Gianduja3E","Beacon Stop","simulation"
22473,35842,"Gianduja3E","Beacon Stop","simulation"
22349,85831,"Gianduja3E","Beacon Stop","simulation"
22456,96278,"Gianduja3E","Beacon Stop","simulation"
22068,80536,"Gianduja3E","Beacon Stop","simulation"
22186,87372,"Gianduja3E","Beacon Stop","simulation"
22465,99892,"Gianduja3E","Beacon Stop","simulation"
22246,89604,"Gianduja3E","Beacon Stop","simulation"
22234,83114,"Gianduja3E","Beacon Stop","simulation"
23339,6497,"Gianduja3E","Beacon Stop","simulation"
22546,92972,"Gianduja3E","Beacon Stop","simulation"
22253,11535,"Gianduja3E","Beacon Stop","simulation"
19976,92749,"Gianduja3E","Beacon Stop","simulation"
22962,82858,"Gianduja3E","Beacon Stop","simulation"
22803,15932,"Gianduja3E","Beacon Stop","simulation"
22989,61397,"Gianduja3E","Beacon Stop","simulation"
22634,78113,"Gianduja3E","Beacon Stop","simulation"
23139,30010,"Gianduja3E","Beacon Stop","simulation"
23111,48677,"Gianduja3E","Beacon Stop","simulation"
22244,40027,"Gianduja3E","Beacon Stop","simulation"
22094,55937,"Gianduja3E","Beacon Stop","simulation"
22072,79284,"Gianduja3E","Beacon Stop","simulation"
21932,37609,"Gianduja3E","Beacon Stop","simulation"
22007,10327,"Gianduja3E","Beacon Stop","simulation"
21853,42676,"Gianduja3E","Beacon Stop","simulation"
22186,33507,"Gianduja3E","Beacon Stop","simulation"
22018,84383,"Gianduja3E","Beacon Stop","simulation"
21936,21087,"Gianduja3E","Beacon Stop","simulation"
22470,12499,"Gianduja3E","Beacon Stop","simulation"
22113,24034,"Gianduja3E","Beacon Stop","simulation"
21977,88644,"Gianduja3E","Beacon Stop","simulation"
22214,23820,"Gianduja3E","Beacon Stop","simulation"
21959,71629,"Gianduja3E","Beacon Stop","simulation"
22593,7732,"Gianduja3E","Beacon Stop","simulation"
22504,19319,"Gianduja3E","Beacon Stop","simulation"
22073,3365,"Gianduja3E","Beacon Stop","simulation"
22027,16774,"Gianduja3E","Beacon Stop","simulation"
22359,31355,"Gianduja3E","Beacon Stop","simulation"
22478,7638,"Gianduja3E","Beacon Stop","simulation"
22270,8528,"Gianduja3E","Beacon Stop","simulation"
22368,36091,"Gianduja3E","Beacon Stop","simulation"
22273,58938,"Gianduja3E","Beacon Stop","simulation"
22506,66126,"Gianduja3E","Beacon Stop","simulation"
22166,22108,"Gianduja3E","Beacon Stop","simulation"
22151,33965,"Gianduja3E","Beacon Stop","simulation"
22608,97046,"Gianduja3E","Beacon Stop","simulation"
21775,48792,"Gianduja3E","Beacon Stop","simulation"
21984,62804,"Gianduja3E","Beacon Stop","simulation"
22059,68988,"Gianduja3E","Beacon Stop","simulation"
21579,98128,"EvoCom3","Beacon Stop","simulation"
21570,78246,"EvoCom3","Beacon Stop","simulation"
21607,5081,"EvoCom3","Beacon Stop","simulation"
21033,51028,"EvoCom3","Beacon Stop","simulation"
21293,28832,"EvoCom3","Beacon Stop","simulation"
20988,37383,"EvoCom3","Beacon Stop","simulation"
21796,34385,"EvoCom3","Beacon Stop","simulation"
20833,96043,"EvoCom3","Beacon Stop","simulation"
19577,95415,"EvoCom3","Beacon Stop","simulation"
20248,9221,"EvoCom3","Beacon Stop","simulation"
20128,16672,"EvoCom3","Beacon Stop","simulation"
20446,14671,"EvoCom3","Beacon Stop","simulation"
20539,79820,"EvoCom3","Beacon Stop","simulation"
19870,7583,"EvoCom3","Beacon Stop","simulation"
18810,58134,"EvoCom3","Beacon Stop","simulation"
