"score","seed","alg","task","real"
22103,68988,"Gianduja3","Beacon StopPR","simulation"
22504,98128,"Gianduja3E","Beacon StopPR","simulation"
22816,78246,"Gianduja3E","Beacon StopPR","simulation"
22596,5081,"Gianduja3E","Beacon StopPR","simulation"
22525,51028,"Gianduja3E","Beacon StopPR","simulation"
22630,28832,"Gianduja3E","Beacon StopPR","simulation"
22468,37383,"Gianduja3E","Beacon StopPR","simulation"
21990,34385,"Gianduja3E","Beacon StopPR","simulation"
22589,96043,"Gianduja3E","Beacon StopPR","simulation"
22372,95415,"Gianduja3E","Beacon StopPR","simulation"
22596,9221,"Gianduja3E","Beacon StopPR","simulation"
23230,16672,"Gianduja3E","Beacon StopPR","simulation"
23015,14671,"Gianduja3E","Beacon StopPR","simulation"
22166,79820,"Gianduja3E","Beacon StopPR","simulation"
20800,7583,"Gianduja3E","Beacon StopPR","simulation"
20949,58134,"Gianduja3E","Beacon StopPR","simulation"
22570,94393,"Gianduja3E","Beacon StopPR","simulation"
23073,7548,"Gianduja3E","Beacon StopPR","simulation"
22555,19890,"Gianduja3E","Beacon StopPR","simulation"
22140,46885,"Gianduja3E","Beacon StopPR","simulation"
22547,52388,"Gianduja3E","Beacon StopPR","simulation"
22504,87754,"Gianduja3E","Beacon StopPR","simulation"
22585,47343,"Gianduja3E","Beacon StopPR","simulation"
22033,13478,"Gianduja3E","Beacon StopPR","simulation"
22583,17254,"Gianduja3E","Beacon StopPR","simulation"
22540,39786,"Gianduja3E","Beacon StopPR","simulation"
22691,12071,"Gianduja3E","Beacon StopPR","simulation"
22615,82478,"Gianduja3E","Beacon StopPR","simulation"
22521,51590,"Gianduja3E","Beacon StopPR","simulation"
22383,90271,"Gianduja3E","Beacon StopPR","simulation"
22269,21440,"Gianduja3E","Beacon StopPR","simulation"
22402,88504,"Gianduja3E","Beacon StopPR","simulation"
22351,10126,"Gianduja3E","Beacon StopPR","simulation"
22654,72952,"Gianduja3E","Beacon StopPR","simulation"
21912,57303,"Gianduja3E","Beacon StopPR","simulation"
22087,87190,"Gianduja3E","Beacon StopPR","simulation"
22396,74278,"Gianduja3E","Beacon StopPR","simulation"
22323,58122,"Gianduja3E","Beacon StopPR","simulation"
