"score","seed","alg","task","real"
90832,78246,"Gianduja2E","Beacon Stop","simulation"
88339,5081,"Gianduja2E","Beacon Stop","simulation"
89202,51028,"Gianduja2E","Beacon Stop","simulation"
90345,28832,"Gianduja2E","Beacon Stop","simulation"
92967,37383,"Gianduja2E","Beacon Stop","simulation"
90181,34385,"Gianduja2E","Beacon Stop","simulation"
90875,7583,"Gianduja2E","Beacon Stop","simulation"
90392,95415,"Gianduja2E","Beacon Stop","simulation"
90345,16672,"Gianduja2E","Beacon Stop","simulation"
89961,9221,"Gianduja2E","Beacon Stop","simulation"
90229,14671,"Gianduja2E","Beacon Stop","simulation"
90945,7550,"Gianduja2E","Beacon Stop","simulation"
89105,96043,"Gianduja2E","Beacon Stop","simulation"
90980,58134,"Gianduja2E","Beacon Stop","simulation"
91538,78246,"Gianduja2EPR","Beacon Stop","simulation"
83971,5081,"Gianduja2EPR","Beacon Stop","simulation"
89946,51028,"Gianduja2EPR","Beacon Stop","simulation"
90985,28832,"Gianduja2EPR","Beacon Stop","simulation"
91019,37383,"Gianduja2EPR","Beacon Stop","simulation"
91298,34385,"Gianduja2EPR","Beacon Stop","simulation"
92376,7583,"Gianduja2EPR","Beacon Stop","simulation"
90775,95415,"Gianduja2EPR","Beacon Stop","simulation"
90239,16672,"Gianduja2EPR","Beacon Stop","simulation"
91635,9221,"Gianduja2EPR","Beacon Stop","simulation"
89845,14671,"Gianduja2EPR","Beacon Stop","simulation"
92187,7550,"Gianduja2EPR","Beacon Stop","simulation"
91883,96043,"Gianduja2EPR","Beacon Stop","simulation"
90679,58134,"Gianduja2EPR","Beacon Stop","simulation"
73580,78246,"EvoCom2","Beacon Stop","simulation"
49847,5081,"EvoCom2","Beacon Stop","simulation"
61973,51028,"EvoCom2","Beacon Stop","simulation"
57254,28832,"EvoCom2","Beacon Stop","simulation"
65025,37383,"EvoCom2","Beacon Stop","simulation"
54717,34385,"EvoCom2","Beacon Stop","simulation"
56396,7583,"EvoCom2","Beacon Stop","simulation"
57665,95415,"EvoCom2","Beacon Stop","simulation"
69199,16672,"EvoCom2","Beacon Stop","simulation"
62840,9221,"EvoCom2","Beacon Stop","simulation"
56805,14671,"EvoCom2","Beacon Stop","simulation"
58613,7550,"EvoCom2","Beacon Stop","simulation"
63809,96043,"EvoCom2","Beacon Stop","simulation"
57890,58134,"EvoCom2","Beacon Stop","simulation"
51222,78246,"EvoCom2PR","Beacon Stop","simulation"
58206,5081,"EvoCom2PR","Beacon Stop","simulation"
54867,51028,"EvoCom2PR","Beacon Stop","simulation"
54648,28832,"EvoCom2PR","Beacon Stop","simulation"
61329,37383,"EvoCom2PR","Beacon Stop","simulation"
62701,34385,"EvoCom2PR","Beacon Stop","simulation"
52291,7583,"EvoCom2PR","Beacon Stop","simulation"
55419,95415,"EvoCom2PR","Beacon Stop","simulation"
59049,16672,"EvoCom2PR","Beacon Stop","simulation"
58310,9221,"EvoCom2PR","Beacon Stop","simulation"
52089,14671,"EvoCom2PR","Beacon Stop","simulation"
52648,7550,"EvoCom2PR","Beacon Stop","simulation"
65933,96043,"EvoCom2PR","Beacon Stop","simulation"
43192,58134,"EvoCom2PR","Beacon Stop","simulation"
